ano,semestre,data,regiao,uf,municipio,rede_ensino,serie,matriculados,evasoes,taxa_evasao,renda_media_familiar,indice_desempenho,acesso_internet,nivel_risco
2020,2,2020-12-01,Sudeste,MG,Juiz de Fora,Privada,1º ano,776,41,5.29,3051.97,57.17,71.8,Médio
2020,2,2020-12-01,Sudeste,ES,Vitória,Pública,1º ano,44916,4253,9.47,2930.7,40.82,68.5,Alto
2020,2,2020-12-01,Sudeste,ES,Vitória,Privada,3º ano,23092,421,1.83,2374.63,66.0,82.1,Baixo
2020,2,2020-12-01,Sudeste,ES,Vila Velha,Pública,1º ano,34675,3001,8.66,3066.59,83.39,46.7,Alto
2020,2,2020-12-01,Sudeste,ES,Vila Velha,Privada,1º ano,24928,1503,6.03,3666.09,54.95,55.0,Médio
2020,2,2020-12-01,Sudeste,ES,Serra,Pública,3º ano,18909,1907,10.09,2324.89,72.96,46.9,Alto
2020,2,2020-12-01,Sudeste,ES,Serra,Privada,2º ano,49817,249,0.5,3873.24,64.09,65.0,Baixo
2020,2,2020-12-01,Sul,PR,Curitiba,Pública,3º ano,37293,3881,10.41,3910.93,49.61,82.5,Alto
2020,2,2020-12-01,Sul,PR,Curitiba,Privada,2º ano,19106,946,4.95,3526.62,74.19,51.4,Médio
2020,2,2020-12-01,Sul,PR,Londrina,Pública,1º ano,18517,1733,9.36,4347.38,72.65,57.1,Alto
2020,2,2020-12-01,Sul,PR,Londrina,Privada,1º ano,15798,536,3.4,3369.53,64.77,93.8,Baixo
2020,2,2020-12-01,Sul,SC,Florianópolis,Pública,2º ano,15889,2005,12.62,3048.74,79.47,68.9,Alto
2020,2,2020-12-01,Sul,SC,Florianópolis,Privada,1º ano,2965,141,4.79,2427.87,84.46,84.9,Médio
2020,2,2020-12-01,Sul,SC,Joinville,Pública,2º ano,43430,4422,10.18,3561.17,87.5,85.1,Alto
2020,2,2020-12-01,Sul,SC,Joinville,Privada,3º ano,48240,654,1.36,2029.42,56.87,92.4,Baixo
2020,2,2020-12-01,Sul,RS,Porto Alegre,Pública,2º ano,25844,3062,11.85,2776.43,65.04,74.3,Alto
2020,2,2020-12-01,Sul,RS,Porto Alegre,Privada,3º ano,37537,1988,5.3,3150.31,55.08,47.2,Médio
2020,2,2020-12-01,Sul,RS,Caxias do Sul,Pública,2º ano,19003,1881,9.9,2471.17,76.47,94.0,Alto
2020,2,2020-12-01,Sul,RS,Caxias do Sul,Privada,2º ano,12010,899,7.49,3383.59,52.78,74.4,Médio
2021,1,2021-06-01,Norte,AM,Manaus,Pública,1º ano,27423,3410,12.44,3098.76,67.04,83.0,Alto
2021,1,2021-06-01,Norte,AM,Manaus,Privada,1º ano,42679,1822,4.27,1403.38,84.36,61.5,Médio
2021,1,2021-06-01,Norte,PA,Belém,Pública,3º ano,11188,1114,9.96,2988.3,69.41,46.1,Alto
2021,1,2021-06-01,Norte,PA,Belém,Privada,2º ano,9403,224,2.38,2492.76,90.75,47.9,Baixo
2021,1,2021-06-01,Norte,PA,Santarém,Pública,1º ano,35816,3819,10.66,2323.86,57.88,81.6,Alto
2021,1,2021-06-01,Norte,PA,Santarém,Privada,1º ano,47014,1941,4.13,3479.26,62.31,76.8,Médio
2021,1,2021-06-01,Norte,RO,Porto Velho,Pública,3º ano,22855,2129,9.32,3372.45,55.3,87.2,Alto
2021,1,2021-06-01,Norte,RO,Porto Velho,Privada,2º ano,42396,544,1.28,1440.98,61.35,94.6,Baixo
2021,1,2021-06-01,Norte,TO,Palmas,Pública,1º ano,27043,4003,14.81,3670.36,69.98,79.7,Crítico
2021,1,2021-06-01,Norte,TO,Palmas,Privada,1º ano,17252,872,5.06,3482.46,55.0,65.4,Médio
2021,1,2021-06-01,Nordeste,BA,Salvador,Pública,2º ano,47227,3587,7.6,3147.75,60.57,87.6,Médio
2021,1,2021-06-01,Nordeste,BA,Salvador,Privada,2º ano,48292,1020,2.11,3912.04,43.76,46.7,Baixo
2021,1,2021-06-01,Nordeste,BA,Feira de Santana,Pública,3º ano,19192,2406,12.54,2314.98,80.57,47.2,Alto
2021,1,2021-06-01,Nordeste,BA,Feira de Santana,Privada,3º ano,40523,1910,4.71,1829.58,53.82,87.5,Médio
2021,1,2021-06-01,Nordeste,PE,Recife,Pública,1º ano,5996,603,10.06,3003.73,45.23,83.5,Alto
2021,1,2021-06-01,Nordeste,PE,Recife,Privada,3º ano,13321,1056,7.93,3034.12,73.13,91.5,Médio
2021,1,2021-06-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,1º ano,5832,546,9.36,2629.73,68.84,86.4,Alto
2021,1,2021-06-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,3º ano,19435,808,4.16,2547.4,78.59,50.3,Médio
2021,1,2021-06-01,Nordeste,CE,Fortaleza,Pública,3º ano,27723,2461,8.88,3027.27,84.79,55.0,Alto
2021,1,2021-06-01,Nordeste,CE,Fortaleza,Privada,3º ano,5174,196,3.79,2815.23,71.01,47.1,Baixo
2021,1,2021-06-01,Nordeste,CE,Juazeiro do Norte,Pública,1º ano,21886,1915,8.75,2541.7,75.29,78.2,Alto
2021,1,2021-06-01,Nordeste,CE,Juazeiro do Norte,Privada,1º ano,21427,1240,5.79,2502.94,59.84,53.0,Médio
2021,1,2021-06-01,Nordeste,MA,São Luís,Pública,3º ano,42844,4202,9.81,3282.58,60.59,60.3,Alto
2021,1,2021-06-01,Nordeste,MA,São Luís,Privada,1º ano,29452,1425,4.84,2810.49,74.89,84.4,Médio
2021,1,2021-06-01,Nordeste,PB,João Pessoa,Pública,1º ano,23530,1908,8.11,3690.9,54.68,83.2,Alto
2021,1,2021-06-01,Nordeste,PB,João Pessoa,Privada,3º ano,1681,39,2.35,2910.03,77.74,54.0,Baixo
2021,1,2021-06-01,Centro-Oeste,DF,Brasília,Pública,1º ano,25789,2666,10.34,3437.6,42.03,50.2,Alto
2021,1,2021-06-01,Centro-Oeste,DF,Brasília,Privada,3º ano,24364,743,3.05,3697.63,76.76,72.6,Baixo
2021,1,2021-06-01,Centro-Oeste,GO,Goiânia,Pública,3º ano,48758,6499,13.33,1405.17,66.68,67.2,Crítico
2021,1,2021-06-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,16482,765,4.64,2474.73,66.86,48.4,Médio
2021,1,2021-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,2º ano,2422,193,7.97,2902.71,70.44,89.3,Médio
2021,1,2021-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,3º ano,26889,1956,7.28,3839.84,53.74,64.5,Médio
2021,1,2021-06-01,Centro-Oeste,MT,Cuiabá,Pública,1º ano,31864,3660,11.49,2266.85,53.1,78.4,Alto
2021,1,2021-06-01,Centro-Oeste,MT,Cuiabá,Privada,1º ano,24353,583,2.39,2414.46,75.41,72.4,Baixo
2021,1,2021-06-01,Centro-Oeste,MS,Campo Grande,Pública,3º ano,2363,282,11.96,3234.13,79.93,54.0,Alto
2021,1,2021-06-01,Centro-Oeste,MS,Campo Grande,Privada,1º ano,45885,2290,4.99,2278.49,54.17,72.2,Médio
2021,1,2021-06-01,Sudeste,SP,São Paulo,Pública,1º ano,25167,2053,8.16,3029.62,69.28,66.8,Alto
2021,1,2021-06-01,Sudeste,SP,São Paulo,Privada,3º ano,32291,1893,5.86,3482.72,57.33,60.2,Médio
2021,1,2021-06-01,Sudeste,SP,Campinas,Pública,2º ano,37936,4097,10.8,3241.94,67.85,94.3,Alto
2021,1,2021-06-01,Sudeste,SP,Campinas,Privada,2º ano,4740,347,7.32,2892.18,55.75,53.1,Médio
2021,1,2021-06-01,Sudeste,SP,Ribeirão Preto,Pública,3º ano,10072,1182,11.74,2147.78,68.57,86.3,Alto
2021,1,2021-06-01,Sudeste,SP,Ribeirão Preto,Privada,3º ano,40586,956,2.36,1814.22,85.21,78.0,Baixo
2021,1,2021-06-01,Sudeste,RJ,Rio de Janeiro,Pública,1º ano,30233,3529,11.68,1288.27,63.89,60.5,Alto
2021,1,2021-06-01,Sudeste,RJ,Rio de Janeiro,Privada,3º ano,36844,1802,4.89,2621.68,59.77,47.6,Médio
2021,1,2021-06-01,Sudeste,RJ,Niterói,Pública,3º ano,1011,76,7.57,3910.32,75.4,64.0,Médio
2021,1,2021-06-01,Sudeste,RJ,Niterói,Privada,1º ano,19652,730,3.72,1750.33,57.32,56.4,Baixo
2021,1,2021-06-01,Sudeste,RJ,Nova Iguaçu,Pública,1º ano,5092,592,11.63,3770.86,64.63,54.2,Alto
2021,1,2021-06-01,Sudeste,RJ,Nova Iguaçu,Privada,2º ano,47584,1148,2.41,2248.02,68.31,80.2,Baixo
2021,1,2021-06-01,Sudeste,RJ,Petrópolis,Pública,3º ano,25338,2154,8.5,2597.74,51.18,62.8,Alto
2021,1,2021-06-01,Sudeste,RJ,Petrópolis,Privada,1º ano,47116,1457,3.09,2135.7,50.01,59.9,Baixo
2021,1,2021-06-01,Sudeste,MG,Belo Horizonte,Pública,3º ano,6924,813,11.76,2603.9,49.03,75.7,Alto
2021,1,2021-06-01,Sudeste,MG,Belo Horizonte,Privada,3º ano,18999,949,5.0,2749.71,54.5,93.5,Médio
2021,1,2021-06-01,Sudeste,MG,Uberlândia,Pública,1º ano,46161,4230,9.17,2860.4,64.81,80.5,Alto
2021,1,2021-06-01,Sudeste,MG,Uberlândia,Privada,2º ano,43737,4569,10.45,3423.77,71.51,92.2,Alto
2021,1,2021-06-01,Sudeste,MG,Juiz de Fora,Pública,1º ano,29950,2472,8.26,2519.12,49.76,57.8,Alto
2021,1,2021-06-01,Sudeste,MG,Juiz de Fora,Privada,1º ano,22455,1664,7.41,3794.02,50.16,70.5,Médio
2021,1,2021-06-01,Sudeste,ES,Vitória,Pública,2º ano,37947,3705,9.77,2456.76,72.12,50.4,Alto
2021,1,2021-06-01,Sudeste,ES,Vitória,Privada,1º ano,5337,242,4.54,3342.33,70.49,57.4,Médio
2021,1,2021-06-01,Sudeste,ES,Vila Velha,Pública,1º ano,30852,2355,7.63,3230.28,48.72,94.5,Médio
2021,1,2021-06-01,Sudeste,ES,Vila Velha,Privada,2º ano,40816,1645,4.03,4248.22,78.6,64.3,Médio
2021,1,2021-06-01,Sudeste,ES,Serra,Pública,1º ano,1855,170,9.19,1166.02,51.63,46.7,Alto
2021,1,2021-06-01,Sudeste,ES,Serra,Privada,1º ano,37633,1846,4.91,3053.62,61.81,83.5,Médio
2021,1,2021-06-01,Sul,PR,Curitiba,Pública,1º ano,4736,513,10.84,3148.78,81.41,80.8,Alto
2021,1,2021-06-01,Sul,PR,Curitiba,Privada,1º ano,29551,1585,5.36,3079.12,88.33,50.2,Médio
2021,1,2021-06-01,Sul,PR,Londrina,Pública,2º ano,39649,4664,11.77,2866.8,55.99,56.5,Alto
2021,1,2021-06-01,Sul,PR,Londrina,Privada,3º ano,33665,1375,4.08,1708.56,56.44,55.8,Médio
2021,1,2021-06-01,Sul,SC,Florianópolis,Pública,1º ano,19711,2188,11.11,2606.87,84.68,69.0,Alto
2021,1,2021-06-01,Sul,SC,Florianópolis,Privada,3º ano,1270,116,9.14,3729.07,36.67,62.1,Alto
2021,1,2021-06-01,Sul,SC,Joinville,Pública,1º ano,35095,3411,9.72,3910.28,58.45,60.4,Alto
2021,1,2021-06-01,Sul,SC,Joinville,Privada,1º ano,5241,75,1.45,2790.95,46.65,59.7,Baixo
2021,1,2021-06-01,Sul,RS,Porto Alegre,Pública,2º ano,44666,4488,10.05,3246.35,68.51,79.7,Alto
2021,1,2021-06-01,Sul,RS,Porto Alegre,Privada,1º ano,38076,1171,3.08,3358.72,85.04,47.3,Baixo
2021,1,2021-06-01,Sul,RS,Caxias do Sul,Pública,2º ano,30606,2802,9.16,3641.29,64.94,77.4,Alto
2021,1,2021-06-01,Sul,RS,Caxias do Sul,Privada,3º ano,29979,1780,5.94,2982.95,81.66,91.2,Médio
2021,2,2021-12-01,Norte,AM,Manaus,Pública,1º ano,41924,5625,13.42,3670.98,56.63,54.6,Crítico
2021,2,2021-12-01,Norte,AM,Manaus,Privada,2º ano,17872,445,2.49,2519.08,56.36,94.4,Baixo
2021,2,2021-12-01,Norte,PA,Belém,Pública,1º ano,993,85,8.57,4125.76,60.15,94.1,Alto
2021,2,2021-12-01,Norte,PA,Belém,Privada,2º ano,10979,276,2.52,3345.52,75.94,94.4,Baixo
2021,2,2021-12-01,Norte,PA,Santarém,Pública,3º ano,8007,839,10.49,2653.07,77.54,69.6,Alto
2021,2,2021-12-01,Norte,PA,Santarém,Privada,2º ano,14319,320,2.24,1837.62,36.68,46.9,Baixo
2021,2,2021-12-01,Norte,RO,Porto Velho,Pública,3º ano,40798,3819,9.36,1908.9,61.98,55.2,Alto
2021,2,2021-12-01,Norte,RO,Porto Velho,Privada,1º ano,19771,663,3.35,1952.95,68.06,65.4,Baixo
2021,2,2021-12-01,Norte,TO,Palmas,Pública,2º ano,7375,768,10.42,3070.42,59.95,50.8,Alto
2021,2,2021-12-01,Norte,TO,Palmas,Privada,3º ano,46727,994,2.13,1714.71,83.65,88.9,Baixo
2021,2,2021-12-01,Nordeste,BA,Salvador,Pública,2º ano,35003,3891,11.12,2649.7,50.88,69.0,Alto
2021,2,2021-12-01,Nordeste,BA,Salvador,Privada,3º ano,19165,1017,5.31,3046.33,58.0,61.6,Médio
2021,2,2021-12-01,Nordeste,BA,Feira de Santana,Pública,1º ano,8633,1136,13.16,2900.17,62.08,77.5,Crítico
2021,2,2021-12-01,Nordeste,BA,Feira de Santana,Privada,2º ano,38455,870,2.26,2705.56,70.47,73.4,Baixo
2021,2,2021-12-01,Nordeste,PE,Recife,Pública,1º ano,7112,698,9.82,2716.21,72.88,79.3,Alto
2021,2,2021-12-01,Nordeste,PE,Recife,Privada,1º ano,27950,1166,4.17,1615.34,38.44,75.2,Médio
2021,2,2021-12-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,3º ano,40218,3434,8.54,1982.87,64.78,58.2,Alto
2021,2,2021-12-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,3º ano,28769,1868,6.49,2901.18,61.12,73.3,Médio
2021,2,2021-12-01,Nordeste,CE,Fortaleza,Pública,2º ano,14601,1595,10.93,3028.86,76.72,45.5,Alto
2021,2,2021-12-01,Nordeste,CE,Fortaleza,Privada,1º ano,9094,410,4.51,2903.53,69.21,74.6,Médio
2021,2,2021-12-01,Nordeste,CE,Juazeiro do Norte,Pública,2º ano,30868,3857,12.5,3885.1,54.94,70.6,Alto
2021,2,2021-12-01,Nordeste,CE,Juazeiro do Norte,Privada,3º ano,35360,176,0.5,2658.85,86.99,85.7,Baixo
2021,2,2021-12-01,Nordeste,MA,São Luís,Pública,1º ano,9014,829,9.2,3378.44,69.11,56.9,Alto
2021,2,2021-12-01,Nordeste,MA,São Luís,Privada,2º ano,27259,1195,4.39,2873.85,54.54,57.7,Médio
2021,2,2021-12-01,Nordeste,PB,João Pessoa,Pública,2º ano,38851,4126,10.62,1523.76,53.21,88.6,Alto
2021,2,2021-12-01,Nordeste,PB,João Pessoa,Privada,2º ano,17226,1176,6.83,3272.03,70.3,88.4,Médio
2021,2,2021-12-01,Centro-Oeste,DF,Brasília,Pública,2º ano,7656,452,5.91,3185.39,70.01,89.9,Médio
2021,2,2021-12-01,Centro-Oeste,DF,Brasília,Privada,1º ano,4500,285,6.34,3034.3,70.57,81.4,Médio
2021,2,2021-12-01,Centro-Oeste,GO,Goiânia,Pública,1º ano,18647,2276,12.21,2896.36,68.47,71.0,Alto
2021,2,2021-12-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,5085,57,1.13,3292.78,71.26,53.5,Baixo
2021,2,2021-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,1º ano,49759,3108,6.25,2190.28,82.11,86.6,Médio
2021,2,2021-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,1º ano,3593,216,6.03,3955.96,74.25,77.6,Médio
2021,2,2021-12-01,Centro-Oeste,MT,Cuiabá,Pública,1º ano,39023,4925,12.62,3016.7,77.23,66.0,Alto
2021,2,2021-12-01,Centro-Oeste,MT,Cuiabá,Privada,3º ano,37018,2665,7.2,2263.89,80.15,61.6,Médio
2021,2,2021-12-01,Centro-Oeste,MS,Campo Grande,Pública,3º ano,4221,422,10.0,3123.7,83.96,71.6,Alto
2021,2,2021-12-01,Centro-Oeste,MS,Campo Grande,Privada,2º ano,20311,493,2.43,3061.04,74.97,70.9,Baixo
2021,2,2021-12-01,Sudeste,SP,São Paulo,Pública,2º ano,3067,244,7.96,3727.42,37.69,50.3,Médio
2021,2,2021-12-01,Sudeste,SP,São Paulo,Privada,1º ano,37667,211,0.56,3676.65,58.68,85.1,Baixo
2021,2,2021-12-01,Sudeste,SP,Campinas,Pública,2º ano,28239,2486,8.81,2778.06,55.91,69.8,Alto
2021,2,2021-12-01,Sudeste,SP,Campinas,Privada,3º ano,6152,467,7.6,2246.98,81.54,60.7,Médio
2021,2,2021-12-01,Sudeste,SP,Ribeirão Preto,Pública,1º ano,48074,6089,12.67,2642.36,80.59,61.4,Alto
2021,2,2021-12-01,Sudeste,SP,Ribeirão Preto,Privada,3º ano,36393,2562,7.04,2307.85,70.58,47.0,Médio
2021,2,2021-12-01,Sudeste,RJ,Rio de Janeiro,Pública,1º ano,39446,2814,7.14,3086.01,63.27,58.8,Médio
2021,2,2021-12-01,Sudeste,RJ,Rio de Janeiro,Privada,1º ano,38520,944,2.45,1969.38,68.23,71.2,Baixo
2021,2,2021-12-01,Sudeste,RJ,Niterói,Pública,1º ano,41101,3614,8.79,3564.58,77.96,68.8,Alto
2021,2,2021-12-01,Sudeste,RJ,Niterói,Privada,2º ano,3949,289,7.32,2275.45,76.94,71.0,Médio
2021,2,2021-12-01,Sudeste,RJ,Nova Iguaçu,Pública,2º ano,6835,673,9.86,2994.07,63.04,66.8,Alto
2021,2,2021-12-01,Sudeste,RJ,Nova Iguaçu,Privada,1º ano,47978,1292,2.69,3266.81,96.85,74.5,Baixo
2021,2,2021-12-01,Sudeste,RJ,Petrópolis,Pública,1º ano,36076,4705,13.04,1862.77,73.44,82.9,Crítico
2021,2,2021-12-01,Sudeste,RJ,Petrópolis,Privada,1º ano,27924,900,3.22,2603.79,75.68,52.9,Baixo
2021,2,2021-12-01,Sudeste,MG,Belo Horizonte,Pública,1º ano,49800,4571,9.18,3620.64,52.48,87.3,Alto
2021,2,2021-12-01,Sudeste,MG,Belo Horizonte,Privada,1º ano,29828,764,2.56,2816.39,74.69,80.4,Baixo
2021,2,2021-12-01,Sudeste,MG,Uberlândia,Pública,1º ano,23094,1957,8.47,3689.1,60.42,83.7,Alto
2021,2,2021-12-01,Sudeste,MG,Uberlândia,Privada,2º ano,23073,966,4.19,3653.46,61.01,68.8,Médio
2021,2,2021-12-01,Sudeste,MG,Juiz de Fora,Pública,1º ano,5288,448,8.48,3517.65,73.96,79.1,Alto
2021,2,2021-12-01,Sudeste,MG,Juiz de Fora,Privada,3º ano,6251,60,0.97,2631.68,59.57,91.5,Baixo
2021,2,2021-12-01,Sudeste,ES,Vitória,Pública,1º ano,24543,2800,11.41,2831.88,53.69,50.3,Alto
2021,2,2021-12-01,Sudeste,ES,Vitória,Privada,2º ano,38513,823,2.14,2491.53,82.56,49.7,Baixo
2021,2,2021-12-01,Sudeste,ES,Vila Velha,Pública,1º ano,30053,3315,11.03,3245.7,60.65,86.0,Alto
2021,2,2021-12-01,Sudeste,ES,Vila Velha,Privada,2º ano,47416,3013,6.36,2591.55,57.19,66.3,Médio
2021,2,2021-12-01,Sudeste,ES,Serra,Pública,1º ano,7895,758,9.6,3112.68,92.4,71.3,Alto
2021,2,2021-12-01,Sudeste,ES,Serra,Privada,2º ano,13186,393,2.99,2932.07,76.39,57.3,Baixo
2021,2,2021-12-01,Sul,PR,Curitiba,Pública,1º ano,4379,466,10.66,3854.65,75.92,69.2,Alto
2021,2,2021-12-01,Sul,PR,Curitiba,Privada,2º ano,11857,595,5.03,3119.16,67.15,94.1,Médio
2021,2,2021-12-01,Sul,PR,Londrina,Pública,3º ano,15452,1225,7.93,2943.64,49.75,80.7,Médio
2021,2,2021-12-01,Sul,PR,Londrina,Privada,2º ano,45697,3235,7.08,4030.78,68.73,54.4,Médio
2021,2,2021-12-01,Sul,SC,Florianópolis,Pública,3º ano,32806,2624,8.0,3089.58,59.86,65.4,Alto
2021,2,2021-12-01,Sul,SC,Florianópolis,Privada,1º ano,24061,1194,4.96,3530.72,62.47,51.6,Médio
2021,2,2021-12-01,Sul,SC,Joinville,Pública,1º ano,7132,997,13.98,2405.34,72.94,69.3,Crítico
2021,2,2021-12-01,Sul,SC,Joinville,Privada,2º ano,19048,1254,6.59,2019.1,66.96,76.2,Médio
2021,2,2021-12-01,Sul,RS,Porto Alegre,Pública,1º ano,22577,2499,11.07,2226.14,74.24,50.1,Alto
2021,2,2021-12-01,Sul,RS,Porto Alegre,Privada,1º ano,39906,1437,3.6,3107.59,71.73,63.4,Baixo
2021,2,2021-12-01,Sul,RS,Caxias do Sul,Pública,3º ano,19067,2139,11.22,2659.95,53.4,66.9,Alto
2021,2,2021-12-01,Sul,RS,Caxias do Sul,Privada,2º ano,27085,267,0.99,2983.26,81.91,56.8,Baixo
2022,1,2022-06-01,Norte,AM,Manaus,Pública,2º ano,43607,3589,8.23,3768.66,57.02,79.1,Alto
2022,1,2022-06-01,Norte,AM,Manaus,Privada,2º ano,27472,1652,6.02,3151.01,56.58,55.1,Médio
2022,1,2022-06-01,Norte,PA,Belém,Pública,1º ano,26045,2838,10.9,2266.73,63.89,86.8,Alto
2022,1,2022-06-01,Norte,PA,Belém,Privada,3º ano,42920,2344,5.46,2380.64,69.9,52.2,Médio
2022,1,2022-06-01,Norte,PA,Santarém,Pública,1º ano,35305,4133,11.71,2714.11,76.21,83.5,Alto
2022,1,2022-06-01,Norte,PA,Santarém,Privada,3º ano,27769,138,0.5,2314.93,74.07,93.8,Baixo
2022,1,2022-06-01,Norte,RO,Porto Velho,Pública,2º ano,28853,3675,12.74,2614.25,59.23,62.1,Alto
2022,1,2022-06-01,Norte,RO,Porto Velho,Privada,2º ano,29334,1022,3.48,3326.51,53.59,48.7,Baixo
2022,1,2022-06-01,Norte,TO,Palmas,Pública,3º ano,36032,4307,11.95,3935.38,81.04,58.9,Alto
2022,1,2022-06-01,Norte,TO,Palmas,Privada,2º ano,28633,1137,3.97,2331.04,54.51,60.8,Baixo
2022,1,2022-06-01,Nordeste,BA,Salvador,Pública,3º ano,2733,397,14.56,3608.15,82.52,70.5,Crítico
2022,1,2022-06-01,Nordeste,BA,Salvador,Privada,1º ano,26654,546,2.05,2509.73,71.12,87.8,Baixo
2022,1,2022-06-01,Nordeste,BA,Feira de Santana,Pública,2º ano,30024,3089,10.29,2040.72,77.36,77.4,Alto
2022,1,2022-06-01,Nordeste,BA,Feira de Santana,Privada,3º ano,37362,2086,5.58,3560.15,47.61,66.6,Médio
2022,1,2022-06-01,Nordeste,PE,Recife,Pública,2º ano,31445,3460,11.0,2297.21,72.81,53.0,Alto
2022,1,2022-06-01,Nordeste,PE,Recife,Privada,2º ano,33114,187,0.57,2625.31,67.58,49.0,Baixo
2022,1,2022-06-01,Nordeste,PE,Jaboatão dos Guararapes,Pública,2º ano,15020,1469,9.78,2200.77,61.76,79.7,Alto
2022,1,2022-06-01,Nordeste,PE,Jaboatão dos Guararapes,Privada,3º ano,39260,1709,4.35,3901.15,74.84,87.5,Médio
2022,1,2022-06-01,Nordeste,CE,Fortaleza,Pública,3º ano,49227,4716,9.58,2994.39,63.73,56.4,Alto
2022,1,2022-06-01,Nordeste,CE,Fortaleza,Privada,1º ano,39176,373,0.95,1650.53,81.2,86.0,Baixo
2022,1,2022-06-01,Nordeste,CE,Juazeiro do Norte,Pública,2º ano,14074,1183,8.41,2835.55,51.05,86.7,Alto
2022,1,2022-06-01,Nordeste,CE,Juazeiro do Norte,Privada,1º ano,27809,453,1.63,2584.43,62.54,48.3,Baixo
2022,1,2022-06-01,Nordeste,MA,São Luís,Pública,3º ano,17389,1589,9.14,3102.47,72.55,49.9,Alto
2022,1,2022-06-01,Nordeste,MA,São Luís,Privada,2º ano,18760,484,2.59,1665.32,72.25,56.6,Baixo
2022,1,2022-06-01,Nordeste,PB,João Pessoa,Pública,2º ano,30200,4312,14.28,4375.1,73.2,86.0,Crítico
2022,1,2022-06-01,Nordeste,PB,João Pessoa,Privada,1º ano,39811,1270,3.19,1931.43,78.88,93.3,Baixo
2022,1,2022-06-01,Centro-Oeste,DF,Brasília,Pública,3º ano,39944,4000,10.01,3185.15,59.17,78.2,Alto
2022,1,2022-06-01,Centro-Oeste,DF,Brasília,Privada,1º ano,978,50,5.16,1196.13,86.84,58.1,Médio
2022,1,2022-06-01,Centro-Oeste,GO,Goiânia,Pública,2º ano,12526,1170,9.34,1211.39,70.26,58.7,Alto
2022,1,2022-06-01,Centro-Oeste,GO,Goiânia,Privada,3º ano,26099,1833,7.03,2742.21,69.58,90.8,Médio
2022,1,2022-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Pública,3º ano,35387,3239,9.16,2896.02,54.57,92.9,Alto
2022,1,2022-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Privada,2º ano,15663,992,6.34,3455.61,58.08,53.3,Médio
2022,1,2022-06-01,Centro-Oeste,MT,Cuiabá,Pública,1º ano,13885,1772,12.77,2393.9,69.68,87.9,Alto
2022,1,2022-06-01,Centro-Oeste,MT,Cuiabá,Privada,3º ano,33197,548,1.65,3025.75,76.5,58.1,Baixo
2022,1,2022-06-01,Centro-Oeste,MS,Campo Grande,Pública,1º ano,9229,1188,12.88,2088.34,41.39,56.5,Alto
2022,1,2022-06-01,Centro-Oeste,MS,Campo Grande,Privada,2º ano,5705,200,3.52,2760.54,60.11,69.4,Baixo
2022,1,2022-06-01,Sudeste,SP,São Paulo,Pública,3º ano,27533,2474,8.99,2224.8,48.83,61.2,Alto
2022,1,2022-06-01,Sudeste,SP,São Paulo,Privada,2º ano,2667,24,0.93,3671.42,48.38,59.9,Baixo
2022,1,2022-06-01,Sudeste,SP,Campinas,Pública,3º ano,20754,2229,10.74,2784.19,73.67,82.4,Alto
2022,1,2022-06-01,Sudeste,SP,Campinas,Privada,1º ano,40175,2314,5.76,1875.86,48.21,58.0,Médio
2022,1,2022-06-01,Sudeste,SP,Ribeirão Preto,Pública,3º ano,27194,2619,9.63,3515.34,61.66,80.6,Alto
2022,1,2022-06-01,Sudeste,SP,Ribeirão Preto,Privada,1º ano,16964,330,1.95,2674.46,55.24,75.4,Baixo
2022,1,2022-06-01,Sudeste,RJ,Rio de Janeiro,Pública,1º ano,49518,4307,8.7,3563.92,71.46,59.1,Alto
2022,1,2022-06-01,Sudeste,RJ,Rio de Janeiro,Privada,2º ano,18620,539,2.9,3415.33,63.33,67.7,Baixo
2022,1,2022-06-01,Sudeste,RJ,Niterói,Pública,1º ano,16241,1840,11.33,1660.63,102.22,62.4,Alto
2022,1,2022-06-01,Sudeste,RJ,Niterói,Privada,3º ano,5129,126,2.46,2923.96,95.51,66.4,Baixo
2022,1,2022-06-01,Sudeste,RJ,Nova Iguaçu,Pública,3º ano,2969,331,11.16,2998.78,73.5,47.5,Alto
2022,1,2022-06-01,Sudeste,RJ,Nova Iguaçu,Privada,3º ano,12955,524,4.05,3167.37,50.12,87.9,Médio
2022,1,2022-06-01,Sudeste,RJ,Petrópolis,Pública,1º ano,2811,331,11.78,2668.74,61.21,67.5,Alto
2022,1,2022-06-01,Sudeste,RJ,Petrópolis,Privada,3º ano,36648,2547,6.95,4124.63,57.16,53.1,Médio
2022,1,2022-06-01,Sudeste,MG,Belo Horizonte,Pública,2º ano,9351,1225,13.11,3183.95,69.65,61.3,Crítico
